Time,G1 - Min,G1 - Max,G1 - Cost
12/04/2019 03.00,0,1600,0.04419
12/04/2019 04.00,0,1600,0.04592
12/04/2019 05.00,0,1600,0.04752
12/04/2019 06.00,0,1600,0.05898
12/04/2019 07.00,0,1600,0.06008
12/04/2019 08.00,0,1600,0.05155
12/04/2019 09.00,0,1600,0.04897
12/04/2019 10.00,0,1600,0.04699
12/04/2019 11.00,0,1600,0.04595
12/04/2019 12.00,0,1600,0.0452
12/04/2019 13.00,0,1600,0.04415
12/04/2019 14.00,0,1600,0.04357
12/04/2019 15.00,0,1600,0.04361
12/04/2019 16.00,0,1600,0.044
12/04/2019 17.00,0,1600,0.04572
12/04/2019 18.00,0,1600,0.04688
12/04/2019 19.00,0,1600,0.04702
12/04/2019 20.00,0,1600,0.04536
12/04/2019 21.00,0,1600,0.04472
12/04/2019 22.00,0,1600,0.04383
12/04/2019 23.00,0,1600,0.04478
13/04/2019 00.00,0,1600,0.04389
13/04/2019 01.00,0,1600,0.04341
13/04/2019 02.00,0,1600,0.04309
13/04/2019 03.00,0,1600,0.04332
13/04/2019 04.00,0,1600,0.0433
13/04/2019 05.00,0,1600,0.04388
13/04/2019 06.00,0,1600,0.04499
13/04/2019 07.00,0,1600,0.04614
13/04/2019 08.00,0,1600,0.0459
13/04/2019 09.00,0,1600,0.04465
13/04/2019 10.00,0,1600,0.04404
13/04/2019 11.00,0,1600,0.04382
13/04/2019 12.00,0,1600,0.04345
13/04/2019 13.00,0,1600,0.04318
13/04/2019 14.00,0,1600,0.04296
13/04/2019 15.00,0,1600,0.04302
13/04/2019 16.00,0,1600,0.04346
13/04/2019 17.00,0,1600,0.04413
13/04/2019 18.00,0,1600,0.04499
13/04/2019 19.00,0,1600,0.04527
13/04/2019 20.00,0,1600,0.04411
13/04/2019 21.00,0,1600,0.04296
13/04/2019 22.00,0,1600,0.04147
13/04/2019 23.00,0,1600,0.04025
14/04/2019 00.00,0,1600,0.03807
14/04/2019 01.00,0,1600,0.03804
14/04/2019 02.00,0,1600,0.03806
14/04/2019 03.00,0,1600,0.03918
14/04/2019 04.00,0,1600,0.03949
14/04/2019 05.00,0,1600,0.03828
14/04/2019 06.00,0,1600,0.04142
14/04/2019 07.00,0,1600,0.04321
14/04/2019 08.00,0,1600,0.04366
14/04/2019 09.00,0,1600,0.04345
14/04/2019 10.00,0,1600,0.04313
14/04/2019 11.00,0,1600,0.04287
14/04/2019 12.00,0,1600,0.04265
14/04/2019 13.00,0,1600,0.04247
14/04/2019 14.00,0,1600,0.04231
14/04/2019 15.00,0,1600,0.04197
14/04/2019 16.00,0,1600,0.04232
14/04/2019 17.00,0,1600,0.04326
14/04/2019 18.00,0,1600,0.0447
14/04/2019 19.00,0,1600,0.04562
14/04/2019 20.00,0,1600,0.04441
14/04/2019 21.00,0,1600,0.04392
14/04/2019 22.00,0,1600,0.04223
14/04/2019 23.00,0,1600,0.04196
15/04/2019 00.00,0,1600,0.04192
15/04/2019 01.00,0,1600,0.04196
15/04/2019 02.00,0,1600,0.04224
15/04/2019 03.00,0,1600,0.04336
15/04/2019 04.00,0,1600,0.0451
15/04/2019 05.00,0,1600,0.04772
15/04/2019 06.00,0,1600,0.05876
15/04/2019 07.00,0,1600,0.05478
15/04/2019 08.00,0,1600,0.04729
15/04/2019 09.00,0,1600,0.04588
15/04/2019 10.00,0,1600,0.04481
15/04/2019 11.00,0,1600,0.04447
15/04/2019 12.00,0,1600,0.04431
15/04/2019 13.00,0,1600,0.04385
15/04/2019 14.00,0,1600,0.04362
15/04/2019 15.00,0,1600,0.04388
15/04/2019 16.00,0,1600,0.04445
15/04/2019 17.00,0,1600,0.04588
15/04/2019 18.00,0,1600,0.04691
15/04/2019 19.00,0,1600,0.04701
15/04/2019 20.00,0,1600,0.0457
15/04/2019 21.00,0,1600,0.04398
15/04/2019 22.00,0,1600,0.04292
15/04/2019 23.00,0,1600,0.04317
16/04/2019 00.00,0,1600,0.04305
16/04/2019 01.00,0,1600,0.04304
16/04/2019 02.00,0,1600,0.04318
16/04/2019 03.00,0,1600,0.0435
16/04/2019 04.00,0,1600,0.04417
16/04/2019 05.00,0,1600,0.04622
16/04/2019 06.00,0,1600,0.05081
16/04/2019 07.00,0,1600,0.05144
16/04/2019 08.00,0,1600,0.04662
16/04/2019 09.00,0,1600,0.04472
16/04/2019 10.00,0,1600,0.04442
16/04/2019 11.00,0,1600,0.04416
16/04/2019 12.00,0,1600,0.04417
16/04/2019 13.00,0,1600,0.04383
16/04/2019 14.00,0,1600,0.04358
16/04/2019 15.00,0,1600,0.04358
16/04/2019 16.00,0,1600,0.0445
16/04/2019 17.00,0,1600,0.0461
16/04/2019 18.00,0,1600,0.04681
16/04/2019 19.00,0,1600,0.04722
16/04/2019 20.00,0,1600,0.04639
16/04/2019 21.00,0,1600,0.04416
16/04/2019 22.00,0,1600,0.04194
16/04/2019 23.00,0,1600,0.0421
17/04/2019 00.00,0,1600,0.04173
17/04/2019 01.00,0,1600,0.04133
17/04/2019 02.00,0,1600,0.04192
17/04/2019 03.00,0,1600,0.04227
17/04/2019 04.00,0,1600,0.04338
17/04/2019 05.00,0,1600,0.04568
17/04/2019 06.00,0,1600,0.0467
17/04/2019 07.00,0,1600,0.04743
17/04/2019 08.00,0,1600,0.04653
17/04/2019 09.00,0,1600,0.04592
17/04/2019 10.00,0,1600,0.04457
17/04/2019 11.00,0,1600,0.04391
17/04/2019 12.00,0,1600,0.04328
17/04/2019 13.00,0,1600,0.04298
17/04/2019 14.00,0,1600,0.04291
17/04/2019 15.00,0,1600,0.04293
17/04/2019 16.00,0,1600,0.04319
17/04/2019 17.00,0,1600,0.04441
17/04/2019 18.00,0,1600,0.04512
17/04/2019 19.00,0,1600,0.04573
17/04/2019 20.00,0,1600,0.04426
17/04/2019 21.00,0,1600,0.04297
17/04/2019 22.00,0,1600,0.0418
17/04/2019 23.00,0,1600,0.04273
18/04/2019 00.00,0,1600,0.04259
18/04/2019 01.00,0,1600,0.04257
18/04/2019 02.00,0,1600,0.04271
18/04/2019 03.00,0,1600,0.04297
18/04/2019 04.00,0,1600,0.04404
18/04/2019 05.00,0,1600,0.04477
18/04/2019 06.00,0,1600,0.0458
18/04/2019 07.00,0,1600,0.04634
18/04/2019 08.00,0,1600,0.04565
18/04/2019 09.00,0,1600,0.04457
18/04/2019 10.00,0,1600,0.04363
18/04/2019 11.00,0,1600,0.04303
18/04/2019 12.00,0,1600,0.04242
18/04/2019 13.00,0,1600,0.0422
18/04/2019 14.00,0,1600,0.04209
18/04/2019 15.00,0,1600,0.04207
18/04/2019 16.00,0,1600,0.04268
18/04/2019 17.00,0,1600,0.04401
18/04/2019 18.00,0,1600,0.04477
18/04/2019 19.00,0,1600,0.04492
18/04/2019 20.00,0,1600,0.04423
18/04/2019 21.00,0,1600,0.04319
18/04/2019 22.00,0,1600,0.04139
18/04/2019 23.00,0,1600,0.03883
19/04/2019 00.00,0,1600,0.0381
19/04/2019 01.00,0,1600,0.03797
19/04/2019 02.00,0,1600,0.03803
19/04/2019 03.00,0,1600,0.03707
19/04/2019 04.00,0,1600,0.04075
19/04/2019 05.00,0,1600,0.04167
19/04/2019 06.00,0,1600,0.04268
19/04/2019 07.00,0,1600,0.04383
19/04/2019 08.00,0,1600,0.04373
19/04/2019 09.00,0,1600,0.04297
19/04/2019 10.00,0,1600,0.04276
19/04/2019 11.00,0,1600,0.04228
19/04/2019 12.00,0,1600,0.04193
19/04/2019 13.00,0,1600,0.0414
19/04/2019 14.00,0,1600,0.04099
19/04/2019 15.00,0,1600,0.04179
19/04/2019 16.00,0,1600,0.04222
19/04/2019 17.00,0,1600,0.04297
19/04/2019 18.00,0,1600,0.04368
19/04/2019 19.00,0,1600,0.0432
19/04/2019 20.00,0,1600,0.04409
19/04/2019 21.00,0,1600,0.04388
19/04/2019 22.00,0,1600,0.04162
19/04/2019 23.00,0,1600,0.04245
20/04/2019 00.00,0,1600,0.04096
20/04/2019 01.00,0,1600,0.04046
20/04/2019 02.00,0,1600,0.04075
20/04/2019 03.00,0,1600,0.04126
20/04/2019 04.00,0,1600,0.04013
20/04/2019 05.00,0,1600,0.04046
20/04/2019 06.00,0,1600,0.04142
20/04/2019 07.00,0,1600,0.04267
20/04/2019 08.00,0,1600,0.04299
20/04/2019 09.00,0,1600,0.04288
20/04/2019 10.00,0,1600,0.04201
20/04/2019 11.00,0,1600,0.0415
20/04/2019 12.00,0,1600,0.04099
20/04/2019 13.00,0,1600,0.04071
20/04/2019 14.00,0,1600,0.04018
20/04/2019 15.00,0,1600,0.04046
20/04/2019 16.00,0,1600,0.04116
20/04/2019 17.00,0,1600,0.04333
20/04/2019 18.00,0,1600,0.04366
20/04/2019 19.00,0,1600,0.04354
20/04/2019 20.00,0,1600,0.04324
20/04/2019 21.00,0,1600,0.04202
20/04/2019 22.00,0,1600,0.04105
20/04/2019 23.00,0,1600,0.03786
21/04/2019 00.00,0,1600,0.03486
21/04/2019 01.00,0,1600,0.0321
21/04/2019 02.00,0,1600,0.03209
21/04/2019 03.00,0,1600,0.03404
21/04/2019 04.00,0,1600,0.03392
21/04/2019 05.00,0,1600,0.03496
21/04/2019 06.00,0,1600,0.03501
21/04/2019 07.00,0,1600,0.04036
21/04/2019 08.00,0,1600,0.04184
21/04/2019 09.00,0,1600,0.04144
21/04/2019 10.00,0,1600,0.04119
21/04/2019 11.00,0,1600,0.04078
21/04/2019 12.00,0,1600,0.03967
21/04/2019 13.00,0,1600,0.0374
21/04/2019 14.00,0,1600,0.03316
21/04/2019 15.00,0,1600,0.03501
21/04/2019 16.00,0,1600,0.03958
21/04/2019 17.00,0,1600,0.04185
21/04/2019 18.00,0,1600,0.04331
21/04/2019 19.00,0,1600,0.04349
21/04/2019 20.00,0,1600,0.0431
21/04/2019 21.00,0,1600,0.04138
21/04/2019 22.00,0,1600,0.03927
21/04/2019 23.00,0,1600,0.03502
22/04/2019 00.00,0,1600,0.03008
22/04/2019 01.00,0,1600,0.03005
22/04/2019 02.00,0,1600,0.03006
22/04/2019 03.00,0,1600,0.03002
22/04/2019 04.00,0,1600,0.03141
22/04/2019 05.00,0,1600,0.03681
22/04/2019 06.00,0,1600,0.03929
22/04/2019 07.00,0,1600,0.04079
22/04/2019 08.00,0,1600,0.04112
22/04/2019 09.00,0,1600,0.04144
22/04/2019 10.00,0,1600,0.04108
22/04/2019 11.00,0,1600,0.04047
22/04/2019 12.00,0,1600,0.03999
22/04/2019 13.00,0,1600,0.0389
22/04/2019 14.00,0,1600,0.03916
22/04/2019 15.00,0,1600,0.03971
22/04/2019 16.00,0,1600,0.0407
22/04/2019 17.00,0,1600,0.04144
22/04/2019 18.00,0,1600,0.04143
22/04/2019 19.00,0,1600,0.03957
22/04/2019 20.00,0,1600,0.03505
22/04/2019 21.00,0,1600,0.02
22/04/2019 22.00,0,1600,0.01123
22/04/2019 23.00,0,1600,0.00408
23/04/2019 00.00,0,1600,0.02653
23/04/2019 01.00,0,1600,0.02413
23/04/2019 02.00,0,1600,0.02575
23/04/2019 03.00,0,1600,0.03008
23/04/2019 04.00,0,1600,0.03785
23/04/2019 05.00,0,1600,0.04136
23/04/2019 06.00,0,1600,0.04366
23/04/2019 07.00,0,1600,0.04399
23/04/2019 08.00,0,1600,0.04337
23/04/2019 09.00,0,1600,0.04277
23/04/2019 10.00,0,1600,0.04251
23/04/2019 11.00,0,1600,0.04122
23/04/2019 12.00,0,1600,0.04045
23/04/2019 13.00,0,1600,0.03811
23/04/2019 14.00,0,1600,0.03879
23/04/2019 15.00,0,1600,0.03847
23/04/2019 16.00,0,1600,0.03837
23/04/2019 17.00,0,1600,0.03983
23/04/2019 18.00,0,1600,0.04111
23/04/2019 19.00,0,1600,0.04068
23/04/2019 20.00,0,1600,0.03637
23/04/2019 21.00,0,1600,0.02937
23/04/2019 22.00,0,1600,0.02371
23/04/2019 23.00,0,1600,0.00218
24/04/2019 00.00,0,1600,0.00409
24/04/2019 01.00,0,1600,0.00393
24/04/2019 02.00,0,1600,0.00355
24/04/2019 03.00,0,1600,0.00535
24/04/2019 04.00,0,1600,0.02169
24/04/2019 05.00,0,1600,0.0401
24/04/2019 06.00,0,1600,0.04318
24/04/2019 07.00,0,1600,0.04385
24/04/2019 08.00,0,1600,0.04197
24/04/2019 09.00,0,1600,0.04096
24/04/2019 10.00,0,1600,0.03984
24/04/2019 11.00,0,1600,0.03863
24/04/2019 12.00,0,1600,0.03696
24/04/2019 13.00,0,1600,0.03303
24/04/2019 14.00,0,1600,0.03519
24/04/2019 15.00,0,1600,0.03669
24/04/2019 16.00,0,1600,0.04086
24/04/2019 17.00,0,1600,0.04236
24/04/2019 18.00,0,1600,0.04256
24/04/2019 19.00,0,1600,0.04228
24/04/2019 20.00,0,1600,0.0414
24/04/2019 21.00,0,1600,0.0381
24/04/2019 22.00,0,1600,0.031
24/04/2019 23.00,0,1600,0.02744
25/04/2019 00.00,0,1600,0.0261
25/04/2019 01.00,0,1600,0.02722
25/04/2019 02.00,0,1600,0.02865
25/04/2019 03.00,0,1600,0.0313
25/04/2019 04.00,0,1600,0.03882
25/04/2019 05.00,0,1600,0.043
25/04/2019 06.00,0,1600,0.04887
25/04/2019 07.00,0,1600,0.04715
25/04/2019 08.00,0,1600,0.04441
25/04/2019 09.00,0,1600,0.04232
25/04/2019 10.00,0,1600,0.04115
25/04/2019 11.00,0,1600,0.0408
25/04/2019 12.00,0,1600,0.04068
25/04/2019 13.00,0,1600,0.04023
25/04/2019 14.00,0,1600,0.04013
25/04/2019 15.00,0,1600,0.04027
25/04/2019 16.00,0,1600,0.04121
25/04/2019 17.00,0,1600,0.04297
25/04/2019 18.00,0,1600,0.04328
25/04/2019 19.00,0,1600,0.0428
25/04/2019 20.00,0,1600,0.04267
25/04/2019 21.00,0,1600,0.0412
25/04/2019 22.00,0,1600,0.03904
25/04/2019 23.00,0,1600,0.03611
26/04/2019 00.00,0,1600,0.035
26/04/2019 01.00,0,1600,0.03353
26/04/2019 02.00,0,1600,0.03488
26/04/2019 03.00,0,1600,0.03631
26/04/2019 04.00,0,1600,0.04006
26/04/2019 05.00,0,1600,0.04365
26/04/2019 06.00,0,1600,0.04413
26/04/2019 07.00,0,1600,0.04453
26/04/2019 08.00,0,1600,0.04455
26/04/2019 09.00,0,1600,0.04429
26/04/2019 10.00,0,1600,0.04394
26/04/2019 11.00,0,1600,0.04356
26/04/2019 12.00,0,1600,0.04256
26/04/2019 13.00,0,1600,0.0413
26/04/2019 14.00,0,1600,0.04151
26/04/2019 15.00,0,1600,0.0421
26/04/2019 16.00,0,1600,0.04312
26/04/2019 17.00,0,1600,0.04325
26/04/2019 18.00,0,1600,0.0435
26/04/2019 19.00,0,1600,0.04304
26/04/2019 20.00,0,1600,0.04295
26/04/2019 21.00,0,1600,0.04104
26/04/2019 22.00,0,1600,0.03705
26/04/2019 23.00,0,1600,0.03125
27/04/2019 00.00,0,1600,0.02938
27/04/2019 01.00,0,1600,0.02835
27/04/2019 02.00,0,1600,0.02737
27/04/2019 03.00,0,1600,0.02678
27/04/2019 04.00,0,1600,0.02612
27/04/2019 05.00,0,1600,0.02702
27/04/2019 06.00,0,1600,0.03199
27/04/2019 07.00,0,1600,0.03722
27/04/2019 08.00,0,1600,0.03804
27/04/2019 09.00,0,1600,0.03802
27/04/2019 10.00,0,1600,0.03757
27/04/2019 11.00,0,1600,0.03392
27/04/2019 12.00,0,1600,0.03155
27/04/2019 13.00,0,1600,0.03089
27/04/2019 14.00,0,1600,0.03098
27/04/2019 15.00,0,1600,0.03204
27/04/2019 16.00,0,1600,0.03392
27/04/2019 17.00,0,1600,0.03802
27/04/2019 18.00,0,1600,0.03896
27/04/2019 19.00,0,1600,0.0386
27/04/2019 20.00,0,1600,0.03672
27/04/2019 21.00,0,1600,0.03283
27/04/2019 22.00,0,1600,0.03082
27/04/2019 23.00,0,1600,0.00449
28/04/2019 00.00,0,1600,0.0043
28/04/2019 01.00,0,1600,0.0032
28/04/2019 02.00,0,1600,0.00307
28/04/2019 03.00,0,1600,0.00295
28/04/2019 04.00,0,1600,0.00317
28/04/2019 05.00,0,1600,0.0069
28/04/2019 06.00,0,1600,0.02339
28/04/2019 07.00,0,1600,0.03205
28/04/2019 08.00,0,1600,0.03441
28/04/2019 09.00,0,1600,0.03448
28/04/2019 10.00,0,1600,0.03553
28/04/2019 11.00,0,1600,0.0326
28/04/2019 12.00,0,1600,0.03144
28/04/2019 13.00,0,1600,0.0304
28/04/2019 14.00,0,1600,0.02977
28/04/2019 15.00,0,1600,0.03174
28/04/2019 16.00,0,1600,0.03551
28/04/2019 17.00,0,1600,0.04012
28/04/2019 18.00,0,1600,0.04057
28/04/2019 19.00,0,1600,0.04111
28/04/2019 20.00,0,1600,0.04098
28/04/2019 21.00,0,1600,0.03396
28/04/2019 22.00,0,1600,0.02996
28/04/2019 23.00,0,1600,0.03503
29/04/2019 00.00,0,1600,0.01903
29/04/2019 01.00,0,1600,0.01875
29/04/2019 02.00,0,1600,0.01806
29/04/2019 03.00,0,1600,0.03336
29/04/2019 04.00,0,1600,0.03657
29/04/2019 05.00,0,1600,0.04143
29/04/2019 06.00,0,1600,0.04311
29/04/2019 07.00,0,1600,0.04398
29/04/2019 08.00,0,1600,0.04369
29/04/2019 09.00,0,1600,0.04325
29/04/2019 10.00,0,1600,0.04352
29/04/2019 11.00,0,1600,0.043
29/04/2019 12.00,0,1600,0.04249
29/04/2019 13.00,0,1600,0.04067
29/04/2019 14.00,0,1600,0.03941
29/04/2019 15.00,0,1600,0.0399
29/04/2019 16.00,0,1600,0.04129
29/04/2019 17.00,0,1600,0.04115
29/04/2019 18.00,0,1600,0.04091
29/04/2019 19.00,0,1600,0.0416
29/04/2019 20.00,0,1600,0.0412
29/04/2019 21.00,0,1600,0.03997
29/04/2019 22.00,0,1600,0.03648
29/04/2019 23.00,0,1600,0.02991
30/04/2019 00.00,0,1600,0.0258
30/04/2019 01.00,0,1600,0.02467
30/04/2019 02.00,0,1600,0.02914
30/04/2019 03.00,0,1600,0.03444
30/04/2019 04.00,0,1600,0.03704
30/04/2019 05.00,0,1600,0.03994
30/04/2019 06.00,0,1600,0.04226
30/04/2019 07.00,0,1600,0.04276
30/04/2019 08.00,0,1600,0.04281
30/04/2019 09.00,0,1600,0.04297
30/04/2019 10.00,0,1600,0.04266
30/04/2019 11.00,0,1600,0.04184
30/04/2019 12.00,0,1600,0.04125
30/04/2019 13.00,0,1600,0.04012
30/04/2019 14.00,0,1600,0.04002
30/04/2019 15.00,0,1600,0.04011
30/04/2019 16.00,0,1600,0.0413
30/04/2019 17.00,0,1600,0.04226
30/04/2019 18.00,0,1600,0.0422
30/04/2019 19.00,0,1600,0.04117
30/04/2019 20.00,0,1600,0.04066
30/04/2019 21.00,0,1600,0.03896
30/04/2019 22.00,0,1600,0.00503
30/04/2019 23.00,0,1600,0.0031
01/05/2019 00.00,0,1600,0.00484
01/05/2019 01.00,0,1600,0.00409
01/05/2019 02.00,0,1600,0.00426
01/05/2019 03.00,0,1600,0.00392
01/05/2019 04.00,0,1600,0.00274
01/05/2019 05.00,0,1600,0.004
01/05/2019 06.00,0,1600,0.01129
01/05/2019 07.00,0,1600,0.03015
01/05/2019 08.00,0,1600,0.0294
01/05/2019 09.00,0,1600,0.02959
01/05/2019 10.00,0,1600,0.02865
01/05/2019 11.00,0,1600,0.02284
01/05/2019 12.00,0,1600,0.01947
01/05/2019 13.00,0,1600,0.0129
01/05/2019 14.00,0,1600,0.0104
01/05/2019 15.00,0,1600,0.01051
01/05/2019 16.00,0,1600,0.01961
01/05/2019 17.00,0,1600,0.02965
01/05/2019 18.00,0,1600,0.03312
01/05/2019 19.00,0,1600,0.0328
01/05/2019 20.00,0,1600,0.0332
01/05/2019 21.00,0,1600,0.02699
01/05/2019 22.00,0,1600,0.01278
01/05/2019 23.00,0,1600,0.00192
02/05/2019 00.00,0,1600,0.00103
02/05/2019 01.00,0,1600,0.00055
02/05/2019 02.00,0,1600,0.00047
02/05/2019 03.00,0,1600,0.00012
02/05/2019 04.00,0,1600,0.0021
02/05/2019 05.00,0,1600,0.01202
02/05/2019 06.00,0,1600,0.03916
02/05/2019 07.00,0,1600,0.0399
02/05/2019 08.00,0,1600,0.03948
02/05/2019 09.00,0,1600,0.03936
02/05/2019 10.00,0,1600,0.03732
02/05/2019 11.00,0,1600,0.03142
02/05/2019 12.00,0,1600,0.0319
02/05/2019 13.00,0,1600,0.0293
02/05/2019 14.00,0,1600,0.0268
02/05/2019 15.00,0,1600,0.02655
02/05/2019 16.00,0,1600,0.02766
02/05/2019 17.00,0,1600,0.03701
02/05/2019 18.00,0,1600,0.03826
02/05/2019 19.00,0,1600,0.03971
02/05/2019 20.00,0,1600,0.03991
02/05/2019 21.00,0,1600,0.03676
02/05/2019 22.00,0,1600,0.01441
02/05/2019 23.00,0,1600,0.0281
03/05/2019 00.00,0,1600,0.02893
03/05/2019 01.00,0,1600,0.02891
03/05/2019 02.00,0,1600,0.02897
03/05/2019 03.00,0,1600,0.02897
03/05/2019 04.00,0,1600,0.03596
03/05/2019 05.00,0,1600,0.03994
03/05/2019 06.00,0,1600,0.04239
03/05/2019 07.00,0,1600,0.04305
03/05/2019 08.00,0,1600,0.04273
03/05/2019 09.00,0,1600,0.04243
03/05/2019 10.00,0,1600,0.04193
03/05/2019 11.00,0,1600,0.0417
03/05/2019 12.00,0,1600,0.03984
03/05/2019 13.00,0,1600,0.03869
03/05/2019 14.00,0,1600,0.03712
03/05/2019 15.00,0,1600,0.03637
03/05/2019 16.00,0,1600,0.03889
03/05/2019 17.00,0,1600,0.03989
03/05/2019 18.00,0,1600,0.03986
03/05/2019 19.00,0,1600,0.04012
03/05/2019 20.00,0,1600,0.04082
03/05/2019 21.00,0,1600,0.0397
03/05/2019 22.00,0,1600,0.03902
03/05/2019 23.00,0,1600,0.03906
04/05/2019 00.00,0,1600,0.03532
04/05/2019 01.00,0,1600,0.03392
04/05/2019 02.00,0,1600,0.03406
04/05/2019 03.00,0,1600,0.03447
04/05/2019 04.00,0,1600,0.03451
04/05/2019 05.00,0,1600,0.03889
04/05/2019 06.00,0,1600,0.04087
04/05/2019 07.00,0,1600,0.04299
04/05/2019 08.00,0,1600,0.04362
04/05/2019 09.00,0,1600,0.04324
04/05/2019 10.00,0,1600,0.04265
04/05/2019 11.00,0,1600,0.04118
04/05/2019 12.00,0,1600,0.04034
04/05/2019 13.00,0,1600,0.03997
04/05/2019 14.00,0,1600,0.03957
04/05/2019 15.00,0,1600,0.03937
04/05/2019 16.00,0,1600,0.04049
04/05/2019 17.00,0,1600,0.04165
04/05/2019 18.00,0,1600,0.04252
04/05/2019 19.00,0,1600,0.04273
04/05/2019 20.00,0,1600,0.0425
04/05/2019 21.00,0,1600,0.04268
04/05/2019 22.00,0,1600,0.04099
04/05/2019 23.00,0,1600,0.03519
05/05/2019 00.00,0,1600,0.03202
05/05/2019 01.00,0,1600,0.02904
05/05/2019 02.00,0,1600,0.0289
05/05/2019 03.00,0,1600,0.02904
05/05/2019 04.00,0,1600,0.02863
05/05/2019 05.00,0,1600,0.03009
05/05/2019 06.00,0,1600,0.04012
05/05/2019 07.00,0,1600,0.04102
05/05/2019 08.00,0,1600,0.04152
05/05/2019 09.00,0,1600,0.04163
05/05/2019 10.00,0,1600,0.04151
05/05/2019 11.00,0,1600,0.04163
05/05/2019 12.00,0,1600,0.04145
05/05/2019 13.00,0,1600,0.04109
05/05/2019 14.00,0,1600,0.04086
05/05/2019 15.00,0,1600,0.04089
05/05/2019 16.00,0,1600,0.04135
05/05/2019 17.00,0,1600,0.0414
05/05/2019 18.00,0,1600,0.04192
05/05/2019 19.00,0,1600,0.04256
05/05/2019 20.00,0,1600,0.04254
05/05/2019 21.00,0,1600,0.04234
05/05/2019 22.00,0,1600,0.04088
05/05/2019 23.00,0,1600,0.03872
06/05/2019 00.00,0,1600,0.03499
06/05/2019 01.00,0,1600,0.03492
06/05/2019 02.00,0,1600,0.03334
06/05/2019 03.00,0,1600,0.03307
06/05/2019 04.00,0,1600,0.04171
06/05/2019 05.00,0,1600,0.04475
06/05/2019 06.00,0,1600,0.05026
06/05/2019 07.00,0,1600,0.04884
06/05/2019 08.00,0,1600,0.04603
06/05/2019 09.00,0,1600,0.04581
06/05/2019 10.00,0,1600,0.04541
06/05/2019 11.00,0,1600,0.0447
06/05/2019 12.00,0,1600,0.04425
06/05/2019 13.00,0,1600,0.04317
06/05/2019 14.00,0,1600,0.04219
06/05/2019 15.00,0,1600,0.04216
06/05/2019 16.00,0,1600,0.04346
06/05/2019 17.00,0,1600,0.04409
06/05/2019 18.00,0,1600,0.04412
06/05/2019 19.00,0,1600,0.04391
06/05/2019 20.00,0,1600,0.04406
06/05/2019 21.00,0,1600,0.04343
06/05/2019 22.00,0,1600,0.04134
06/05/2019 23.00,0,1600,0.0412
07/05/2019 00.00,0,1600,0.03917
07/05/2019 01.00,0,1600,0.03608
07/05/2019 02.00,0,1600,0.03698
07/05/2019 03.00,0,1600,0.0361
07/05/2019 04.00,0,1600,0.04271
07/05/2019 05.00,0,1600,0.04545
07/05/2019 06.00,0,1600,0.04797
07/05/2019 07.00,0,1600,0.04866
07/05/2019 08.00,0,1600,0.04675
07/05/2019 09.00,0,1600,0.04628
07/05/2019 10.00,0,1600,0.04541
07/05/2019 11.00,0,1600,0.04482
07/05/2019 12.00,0,1600,0.04443
07/05/2019 13.00,0,1600,0.04378
07/05/2019 14.00,0,1600,0.04331
07/05/2019 15.00,0,1600,0.04328
07/05/2019 16.00,0,1600,0.04394
07/05/2019 17.00,0,1600,0.04467
07/05/2019 18.00,0,1600,0.04507
07/05/2019 19.00,0,1600,0.04505
07/05/2019 20.00,0,1600,0.04506
07/05/2019 21.00,0,1600,0.044
07/05/2019 22.00,0,1600,0.04281
07/05/2019 23.00,0,1600,0.04113
08/05/2019 00.00,0,1600,0.03903
08/05/2019 01.00,0,1600,0.03684
08/05/2019 02.00,0,1600,0.04048
08/05/2019 03.00,0,1600,0.04018
08/05/2019 04.00,0,1600,0.04181
08/05/2019 05.00,0,1600,0.04403
08/05/2019 06.00,0,1600,0.04792
08/05/2019 07.00,0,1600,0.04796
08/05/2019 08.00,0,1600,0.04604
08/05/2019 09.00,0,1600,0.04466
08/05/2019 10.00,0,1600,0.0436
08/05/2019 11.00,0,1600,0.04303
08/05/2019 12.00,0,1600,0.04262
08/05/2019 13.00,0,1600,0.04207
08/05/2019 14.00,0,1600,0.04138
08/05/2019 15.00,0,1600,0.04066
08/05/2019 16.00,0,1600,0.04167
08/05/2019 17.00,0,1600,0.04197
08/05/2019 18.00,0,1600,0.04218
08/05/2019 19.00,0,1600,0.04174
08/05/2019 20.00,0,1600,0.04068
08/05/2019 21.00,0,1600,0.02682
08/05/2019 22.00,0,1600,0.01696
08/05/2019 23.00,0,1600,0.03304
09/05/2019 00.00,0,1600,0.03201
09/05/2019 01.00,0,1600,0.03026
09/05/2019 02.00,0,1600,0.03069
09/05/2019 03.00,0,1600,0.03231
09/05/2019 04.00,0,1600,0.03707
09/05/2019 05.00,0,1600,0.04328
09/05/2019 06.00,0,1600,0.04498
09/05/2019 07.00,0,1600,0.04567
09/05/2019 08.00,0,1600,0.04475
09/05/2019 09.00,0,1600,0.04403
09/05/2019 10.00,0,1600,0.04356
09/05/2019 11.00,0,1600,0.04353
09/05/2019 12.00,0,1600,0.04321
09/05/2019 13.00,0,1600,0.04311
09/05/2019 14.00,0,1600,0.04264
09/05/2019 15.00,0,1600,0.04227
09/05/2019 16.00,0,1600,0.04184
09/05/2019 17.00,0,1600,0.04105
09/05/2019 18.00,0,1600,0.04097
09/05/2019 19.00,0,1600,0.04167
