Time,W1 - Min,W1 - Max,W1 - Cost
30/04/2019 23.00,0,160.694,0
01/05/2019 00.00,0,174.889,0
01/05/2019 01.00,0,198.337,0
01/05/2019 02.00,0,237.969,0
01/05/2019 03.00,0,261.312,0
01/05/2019 04.00,0,281.926,0
01/05/2019 05.00,0,297.596,0
01/05/2019 06.00,0,300.614,0
01/05/2019 07.00,0,313.125,0
01/05/2019 08.00,0,334.734,0
01/05/2019 09.00,0,353.785,0
01/05/2019 10.00,0,374.716,0
01/05/2019 11.00,0,390.664,0
01/05/2019 12.00,0,401.507,0
01/05/2019 13.00,0,408.346,0
01/05/2019 14.00,0,408.446,0
01/05/2019 15.00,0,405.848,0
01/05/2019 16.00,0,403.31,0
01/05/2019 17.00,0,397.244,0
01/05/2019 18.00,0,393.994,0
01/05/2019 19.00,0,399.961,0
01/05/2019 20.00,0,407.221,0
01/05/2019 21.00,0,412.924,0
01/05/2019 22.00,0,421.885,0
01/05/2019 23.00,0,424.295,0
02/05/2019 00.00,0,427.9,0
02/05/2019 01.00,0,427.253,0
02/05/2019 02.00,0,433.179,0
02/05/2019 03.00,0,436.206,0
02/05/2019 04.00,0,436.285,0
02/05/2019 05.00,0,443.217,0
02/05/2019 06.00,0,452.69,0
02/05/2019 07.00,0,451.926,0
02/05/2019 08.00,0,446.261,0
02/05/2019 09.00,0,440.959,0
02/05/2019 10.00,0,440.739,0
02/05/2019 11.00,0,442.615,0
02/05/2019 12.00,0,445.399,0
02/05/2019 13.00,0,446.783,0
02/05/2019 14.00,0,446.492,0
02/05/2019 15.00,0,443.763,0
02/05/2019 16.00,0,436.533,0
02/05/2019 17.00,0,419.452,0
02/05/2019 18.00,0,385.967,0
02/05/2019 19.00,0,347.362,0
02/05/2019 20.00,0,320.8,0
02/05/2019 21.00,0,285.555,0
02/05/2019 22.00,0,300.593,0
02/05/2019 23.00,0,291.497,0
03/05/2019 00.00,0,276.209,0
03/05/2019 01.00,0,261.799,0
03/05/2019 02.00,0,250.622,0
03/05/2019 03.00,0,237.897,0
03/05/2019 04.00,0,218.383,0
03/05/2019 05.00,0,217.112,0
03/05/2019 06.00,0,273.517,0
03/05/2019 07.00,0,293.167,0
03/05/2019 08.00,0,316.059,0
03/05/2019 09.00,0,330.527,0
03/05/2019 10.00,0,341.562,0
03/05/2019 11.00,0,356.588,0
03/05/2019 12.00,0,374.938,0
03/05/2019 13.00,0,392.118,0
03/05/2019 14.00,0,401.681,0
03/05/2019 15.00,0,403.828,0
03/05/2019 16.00,0,392.308,0
03/05/2019 17.00,0,369.406,0
03/05/2019 18.00,0,344.556,0
03/05/2019 19.00,0,334.084,0
03/05/2019 20.00,0,316.086,0
03/05/2019 21.00,0,306.392,0
03/05/2019 22.00,0,298.34,0
03/05/2019 23.00,0,286.88,0
04/05/2019 00.00,0,275.056,0
04/05/2019 01.00,0,265.589,0
04/05/2019 02.00,0,263.857,0
04/05/2019 03.00,0,259.264,0
04/05/2019 04.00,0,250.504,0
04/05/2019 05.00,0,255.16,0
04/05/2019 06.00,0,266.452,0
04/05/2019 07.00,0,276.253,0
04/05/2019 08.00,0,273.144,0
04/05/2019 09.00,0,259.516,0
04/05/2019 10.00,0,242.732,0
04/05/2019 11.00,0,227.756,0
04/05/2019 12.00,0,210.093,0
04/05/2019 13.00,0,192.812,0
04/05/2019 14.00,0,176.427,0
04/05/2019 15.00,0,160.048,0
04/05/2019 16.00,0,139.539,0
04/05/2019 17.00,0,109.269,0
04/05/2019 18.00,0,88.348,0
04/05/2019 19.00,0,71.487,0
04/05/2019 20.00,0,68.936,0
04/05/2019 21.00,0,80.739,0
04/05/2019 22.00,0,94.278,0
04/05/2019 23.00,0,101.842,0
05/05/2019 00.00,0,102.938,0
05/05/2019 01.00,0,99.961,0
05/05/2019 02.00,0,99.431,0
05/05/2019 03.00,0,102.363,0
05/05/2019 04.00,0,101.895,0
05/05/2019 05.00,0,95.697,0
05/05/2019 06.00,0,103.747,0
05/05/2019 07.00,0,117.039,0
05/05/2019 08.00,0,130.01,0
05/05/2019 09.00,0,142.799,0
05/05/2019 10.00,0,161.02,0
05/05/2019 11.00,0,181.87,0
05/05/2019 12.00,0,200.251,0
05/05/2019 13.00,0,221.221,0
05/05/2019 14.00,0,244.176,0
05/05/2019 15.00,0,261.31,0
05/05/2019 16.00,0,264.607,0
05/05/2019 17.00,0,248.987,0
05/05/2019 18.00,0,225.327,0
05/05/2019 19.00,0,226.95,0
05/05/2019 20.00,0,244.176,0
05/05/2019 21.00,0,257.437,0
05/05/2019 22.00,0,260.036,0
05/05/2019 23.00,0,268.787,0
06/05/2019 00.00,0,271.896,0
06/05/2019 01.00,0,267.432,0
06/05/2019 02.00,0,247.874,0
06/05/2019 03.00,0,245.298,0
06/05/2019 04.00,0,231.77,0
06/05/2019 05.00,0,240.725,0
06/05/2019 06.00,0,264.595,0
06/05/2019 07.00,0,285.952,0
06/05/2019 08.00,0,310.514,0
06/05/2019 09.00,0,335.854,0
06/05/2019 10.00,0,356.488,0
06/05/2019 11.00,0,372.981,0
06/05/2019 12.00,0,381.021,0
06/05/2019 13.00,0,381.712,0
06/05/2019 14.00,0,377.811,0
06/05/2019 15.00,0,373.944,0
06/05/2019 16.00,0,369.395,0
06/05/2019 17.00,0,355.145,0
06/05/2019 18.00,0,332.507,0
06/05/2019 19.00,0,316.469,0
06/05/2019 20.00,0,296.504,0
06/05/2019 21.00,0,294.047,0
06/05/2019 22.00,0,293.44,0
06/05/2019 23.00,0,292.802,0
07/05/2019 00.00,0,301.17,0
07/05/2019 01.00,0,305.118,0
07/05/2019 02.00,0,304.749,0
07/05/2019 03.00,0,296.42,0
07/05/2019 04.00,0,281.274,0
07/05/2019 05.00,0,284.393,0
07/05/2019 06.00,0,320.801,0
07/05/2019 07.00,0,308.927,0
07/05/2019 08.00,0,293.366,0
07/05/2019 09.00,0,288.863,0
07/05/2019 10.00,0,291.497,0
07/05/2019 11.00,0,295.137,0
07/05/2019 12.00,0,296.624,0
07/05/2019 13.00,0,298.157,0
07/05/2019 14.00,0,289.435,0
07/05/2019 15.00,0,267.432,0
07/05/2019 16.00,0,233.15,0
07/05/2019 17.00,0,188.117,0
07/05/2019 18.00,0,143.238,0
07/05/2019 19.00,0,120.415,0
07/05/2019 20.00,0,101.942,0
07/05/2019 21.00,0,83.324,0
07/05/2019 22.00,0,67.175,0
07/05/2019 23.00,0,57.275,0
08/05/2019 00.00,0,56.217,0
08/05/2019 01.00,0,55.032,0
08/05/2019 02.00,0,50.169,0
08/05/2019 03.00,0,42.233,0
08/05/2019 04.00,0,33.963,0
08/05/2019 05.00,0,25.185,0
08/05/2019 06.00,0,24.264,0
08/05/2019 07.00,0,26.88,0
08/05/2019 08.00,0,30.651,0
08/05/2019 09.00,0,39.391,0
08/05/2019 10.00,0,46.636,0
08/05/2019 11.00,0,60.306,0
08/05/2019 12.00,0,83.712,0
08/05/2019 13.00,0,116.453,0
08/05/2019 14.00,0,151.238,0
08/05/2019 15.00,0,183.175,0
08/05/2019 16.00,0,220.756,0
08/05/2019 17.00,0,261.893,0
08/05/2019 18.00,0,291.494,0
08/05/2019 19.00,0,304.932,0
08/05/2019 20.00,0,329.61,0
08/05/2019 21.00,0,355.507,0
08/05/2019 22.00,0,325.128,0
08/05/2019 23.00,0,285.555,0
09/05/2019 00.00,0,233.152,0
09/05/2019 01.00,0,190.506,0
09/05/2019 02.00,0,161.309,0
09/05/2019 03.00,0,124.94,0
09/05/2019 04.00,0,109.907,0
09/05/2019 05.00,0,92.669,0
09/05/2019 06.00,0,73.471,0
09/05/2019 07.00,0,78.374,0
09/05/2019 08.00,0,92.166,0
09/05/2019 09.00,0,109.313,0
09/05/2019 10.00,0,114.252,0
09/05/2019 11.00,0,117.691,0
09/05/2019 12.00,0,117.447,0
09/05/2019 13.00,0,109.907,0
09/05/2019 14.00,0,98.056,0
09/05/2019 15.00,0,77.23,0
09/05/2019 16.00,0,56.169,0
09/05/2019 17.00,0,48.726,0
09/05/2019 18.00,0,70.203,0
09/05/2019 19.00,0,108.868,0
09/05/2019 20.00,0,150.073,0
09/05/2019 21.00,0,176.237,0
09/05/2019 22.00,0,181.551,0
09/05/2019 23.00,0,169.366,0
10/05/2019 00.00,0,147.832,0
10/05/2019 01.00,0,123.955,0
10/05/2019 02.00,0,100.429,0
10/05/2019 03.00,0,82.966,0
10/05/2019 04.00,0,68.272,0
10/05/2019 05.00,0,58.868,0
10/05/2019 06.00,0,65.762,0
10/05/2019 07.00,0,81.278,0
10/05/2019 08.00,0,103.266,0
10/05/2019 09.00,0,127.035,0
10/05/2019 10.00,0,148.131,0
10/05/2019 11.00,0,163.376,0
10/05/2019 12.00,0,178.069,0
10/05/2019 13.00,0,202.233,0
10/05/2019 14.00,0,227.071,0
10/05/2019 15.00,0,238.366,0
10/05/2019 16.00,0,233.949,0
10/05/2019 17.00,0,213.241,0
10/05/2019 18.00,0,193.224,0
10/05/2019 19.00,0,192.812,0
10/05/2019 20.00,0,189.475,0
10/05/2019 21.00,0,188.836,0
10/05/2019 22.00,0,193.236,0
10/05/2019 23.00,0,194.173,0
11/05/2019 00.00,0,188.136,0
11/05/2019 01.00,0,176.363,0
11/05/2019 02.00,0,165.741,0
11/05/2019 03.00,0,155.623,0
11/05/2019 04.00,0,135.371,0
11/05/2019 05.00,0,106.721,0
11/05/2019 06.00,0,123.429,0
11/05/2019 07.00,0,112.627,0
11/05/2019 08.00,0,102.206,0
11/05/2019 09.00,0,97.816,0
11/05/2019 10.00,0,103.952,0
11/05/2019 11.00,0,121.831,0
11/05/2019 12.00,0,149.505,0
11/05/2019 13.00,0,184.434,0
11/05/2019 14.00,0,221.124,0
11/05/2019 15.00,0,246.106,0
11/05/2019 16.00,0,253.092,0
11/05/2019 17.00,0,247.767,0
11/05/2019 18.00,0,239.712,0
11/05/2019 19.00,0,237.977,0
11/05/2019 20.00,0,239.356,0
11/05/2019 21.00,0,249.362,0
11/05/2019 22.00,0,259.263,0
11/05/2019 23.00,0,262.982,0
12/05/2019 00.00,0,266.127,0
12/05/2019 01.00,0,264.164,0
12/05/2019 02.00,0,267.432,0
12/05/2019 03.00,0,263.126,0
12/05/2019 04.00,0,246.922,0
12/05/2019 05.00,0,250.893,0
12/05/2019 06.00,0,282.392,0
12/05/2019 07.00,0,273.517,0
12/05/2019 08.00,0,261.257,0
12/05/2019 09.00,0,241.033,0
12/05/2019 10.00,0,218.407,0
12/05/2019 11.00,0,198.686,0
12/05/2019 12.00,0,186.791,0
12/05/2019 13.00,0,196.221,0
12/05/2019 14.00,0,227.451,0
12/05/2019 15.00,0,270.724,0
12/05/2019 16.00,0,291.493,0
12/05/2019 17.00,0,284.227,0
12/05/2019 18.00,0,262.888,0
12/05/2019 19.00,0,237.069,0
12/05/2019 20.00,0,231.77,0
12/05/2019 21.00,0,237.292,0
12/05/2019 22.00,0,233.397,0
12/05/2019 23.00,0,231.766,0
13/05/2019 00.00,0,231.767,0
13/05/2019 01.00,0,234.685,0
13/05/2019 02.00,0,236.353,0
13/05/2019 03.00,0,242.811,0
13/05/2019 04.00,0,207.887,0
13/05/2019 05.00,0,195.964,0
13/05/2019 06.00,0,225.156,0
13/05/2019 07.00,0,212.526,0
13/05/2019 08.00,0,209.541,0
13/05/2019 09.00,0,220.834,0
13/05/2019 10.00,0,236.465,0
13/05/2019 11.00,0,242.964,0
13/05/2019 12.00,0,243.53,0
13/05/2019 13.00,0,235.993,0
13/05/2019 14.00,0,222.128,0
13/05/2019 15.00,0,204.548,0
13/05/2019 16.00,0,186.025,0
13/05/2019 17.00,0,157.554,0
13/05/2019 18.00,0,136.021,0
13/05/2019 19.00,0,137.198,0
13/05/2019 20.00,0,143.457,0
13/05/2019 21.00,0,156.985,0
13/05/2019 22.00,0,158.543,0
13/05/2019 23.00,0,147.59,0
14/05/2019 00.00,0,128.184,0
14/05/2019 01.00,0,102.996,0
14/05/2019 02.00,0,78.648,0
14/05/2019 03.00,0,59.992,0
14/05/2019 04.00,0,46.752,0
14/05/2019 05.00,0,26.92,0
14/05/2019 06.00,0,10.679,0
14/05/2019 07.00,0,4.405,0
14/05/2019 08.00,0,3.728,0
14/05/2019 09.00,0,2.794,0
14/05/2019 10.00,0,2.052,0
14/05/2019 11.00,0,1.935,0
14/05/2019 12.00,0,2.894,0
14/05/2019 13.00,0,6.699,0
14/05/2019 14.00,0,12.453,0
14/05/2019 15.00,0,17.047,0
14/05/2019 16.00,0,23.421,0
14/05/2019 17.00,0,31.679,0
14/05/2019 18.00,0,38.743,0
14/05/2019 19.00,0,35.19,0
14/05/2019 20.00,0,23.672,0
14/05/2019 21.00,0,14.979,0
14/05/2019 22.00,0,8.452,0
14/05/2019 23.00,0,4.194,0
15/05/2019 00.00,0,2.371,0
15/05/2019 01.00,0,1.526,0
15/05/2019 02.00,0,1.336,0
15/05/2019 03.00,0,2.235,0
15/05/2019 04.00,0,4.65,0
15/05/2019 05.00,0,6.904,0
15/05/2019 06.00,0,5.615,0
15/05/2019 07.00,0,8.561,0
15/05/2019 08.00,0,13.668,0
15/05/2019 09.00,0,19.083,0
15/05/2019 10.00,0,26.775,0
15/05/2019 11.00,0,36.93,0
15/05/2019 12.00,0,49.944,0
15/05/2019 13.00,0,63.8,0
15/05/2019 14.00,0,77.279,0
15/05/2019 15.00,0,82.588,0
15/05/2019 16.00,0,79.085,0
15/05/2019 17.00,0,68.816,0
15/05/2019 18.00,0,67.119,0
15/05/2019 19.00,0,74.374,0
15/05/2019 20.00,0,77.844,0
15/05/2019 21.00,0,89.72,0
15/05/2019 22.00,0,104.434,0
15/05/2019 23.00,0,114.029,0
16/05/2019 00.00,0,117.427,0
16/05/2019 01.00,0,120.358,0
16/05/2019 02.00,0,128.335,0
16/05/2019 03.00,0,147.42,0
16/05/2019 04.00,0,156.05,0
16/05/2019 05.00,0,140.709,0
16/05/2019 06.00,0,185.077,0
16/05/2019 07.00,0,222.137,0
16/05/2019 08.00,0,246.927,0
16/05/2019 09.00,0,265.919,0
16/05/2019 10.00,0,278.221,0
16/05/2019 11.00,0,287.332,0
16/05/2019 12.00,0,293.03,0
16/05/2019 13.00,0,300.64,0
16/05/2019 14.00,0,303.377,0
16/05/2019 15.00,0,290.177,0
16/05/2019 16.00,0,249.615,0
16/05/2019 17.00,0,235.634,0
16/05/2019 18.00,0,251.633,0
16/05/2019 19.00,0,263.831,0
16/05/2019 20.00,0,282.898,0
16/05/2019 21.00,0,299.275,0
16/05/2019 22.00,0,307.306,0
16/05/2019 23.00,0,289.253,0
17/05/2019 00.00,0,285.555,0
17/05/2019 01.00,0,282.897,0
17/05/2019 02.00,0,273.517,0
17/05/2019 03.00,0,255.499,0
17/05/2019 04.00,0,231.976,0
17/05/2019 05.00,0,222.135,0
17/05/2019 06.00,0,248.013,0
17/05/2019 07.00,0,255.16,0
17/05/2019 08.00,0,230.638,0
17/05/2019 09.00,0,218.922,0
17/05/2019 10.00,0,230.242,0
17/05/2019 11.00,0,245.079,0
17/05/2019 12.00,0,243.963,0
17/05/2019 13.00,0,223.508,0
17/05/2019 14.00,0,196.184,0
17/05/2019 15.00,0,185.282,0
17/05/2019 16.00,0,180.058,0
17/05/2019 17.00,0,165.575,0
17/05/2019 18.00,0,152.26,0
17/05/2019 19.00,0,127.658,0
17/05/2019 20.00,0,105.426,0
17/05/2019 21.00,0,85.225,0
17/05/2019 22.00,0,76.396,0
17/05/2019 23.00,0,72.016,0
18/05/2019 00.00,0,71.914,0
18/05/2019 01.00,0,74.742,0
18/05/2019 02.00,0,81.095,0
18/05/2019 03.00,0,85.035,0
18/05/2019 04.00,0,83.059,0
18/05/2019 05.00,0,77.278,0
18/05/2019 06.00,0,96.292,0
18/05/2019 07.00,0,119.364,0
18/05/2019 08.00,0,134.827,0
18/05/2019 09.00,0,150.501,0
18/05/2019 10.00,0,161.3,0
18/05/2019 11.00,0,162.578,0
18/05/2019 12.00,0,157.914,0
18/05/2019 13.00,0,150.931,0
18/05/2019 14.00,0,136.022,0
18/05/2019 15.00,0,127.13,0
18/05/2019 16.00,0,127.004,0
18/05/2019 17.00,0,116.637,0
18/05/2019 18.00,0,123.637,0
18/05/2019 19.00,0,149.983,0
18/05/2019 20.00,0,152.78,0
18/05/2019 21.00,0,134.985,0
18/05/2019 22.00,0,119.1,0
18/05/2019 23.00,0,114.173,0
19/05/2019 00.00,0,124.345,0
19/05/2019 01.00,0,141.68,0
19/05/2019 02.00,0,155.615,0
19/05/2019 03.00,0,155.535,0
19/05/2019 04.00,0,122.64,0
19/05/2019 05.00,0,91.149,0
19/05/2019 06.00,0,84.868,0
19/05/2019 07.00,0,99.525,0
19/05/2019 08.00,0,111.536,0
19/05/2019 09.00,0,114.026,0
19/05/2019 10.00,0,113.722,0
19/05/2019 11.00,0,111.542,0
19/05/2019 12.00,0,109.904,0
19/05/2019 13.00,0,109.906,0
19/05/2019 14.00,0,109.909,0
19/05/2019 15.00,0,109.892,0
19/05/2019 16.00,0,104.015,0
19/05/2019 17.00,0,90.039,0
19/05/2019 18.00,0,89.633,0
19/05/2019 19.00,0,101.648,0
19/05/2019 20.00,0,103.178,0
19/05/2019 21.00,0,98.389,0
19/05/2019 22.00,0,89.641,0
19/05/2019 23.00,0,76.453,0
20/05/2019 00.00,0,61.332,0
20/05/2019 01.00,0,48.598,0
20/05/2019 02.00,0,39.573,0
20/05/2019 03.00,0,35.414,0
20/05/2019 04.00,0,30.878,0
20/05/2019 05.00,0,20.179,0
20/05/2019 06.00,0,22.444,0
20/05/2019 07.00,0,30.376,0
20/05/2019 08.00,0,35.414,0
20/05/2019 09.00,0,34.995,0
20/05/2019 10.00,0,31.062,0
20/05/2019 11.00,0,28.191,0
20/05/2019 12.00,0,28.246,0
20/05/2019 13.00,0,30.921,0
20/05/2019 14.00,0,36.87,0
20/05/2019 15.00,0,44.542,0
20/05/2019 16.00,0,51.017,0
20/05/2019 17.00,0,58.864,0
20/05/2019 18.00,0,72.117,0
20/05/2019 19.00,0,87.068,0
20/05/2019 20.00,0,93.668,0
20/05/2019 21.00,0,111.625,0
20/05/2019 22.00,0,142.854,0
20/05/2019 23.00,0,168.337,0
21/05/2019 00.00,0,188.116,0
21/05/2019 01.00,0,200.248,0
21/05/2019 02.00,0,198.253,0
21/05/2019 03.00,0,186.8,0
21/05/2019 04.00,0,162.578,0
21/05/2019 05.00,0,134.811,0
21/05/2019 06.00,0,126.805,0
21/05/2019 07.00,0,128.671,0
21/05/2019 08.00,0,128.128,0
21/05/2019 09.00,0,122.214,0
21/05/2019 10.00,0,108.285,0
21/05/2019 11.00,0,92.552,0
21/05/2019 12.00,0,77.348,0
21/05/2019 13.00,0,61.051,0
21/05/2019 14.00,0,42.791,0
21/05/2019 15.00,0,25.512,0
21/05/2019 16.00,0,13.059,0
21/05/2019 17.00,0,7.015,0
21/05/2019 18.00,0,5.04,0
21/05/2019 19.00,0,6.917,0
21/05/2019 20.00,0,12.888,0
21/05/2019 21.00,0,21.243,0
21/05/2019 22.00,0,31.94,0
21/05/2019 23.00,0,44.075,0
22/05/2019 00.00,0,57.451,0
22/05/2019 01.00,0,72.643,0
22/05/2019 02.00,0,92.491,0
22/05/2019 03.00,0,121.83,0
22/05/2019 04.00,0,165.311,0
22/05/2019 05.00,0,204.448,0
22/05/2019 06.00,0,223.506,0
22/05/2019 07.00,0,227.843,0
22/05/2019 08.00,0,222.637,0
22/05/2019 09.00,0,221.355,0
22/05/2019 10.00,0,228.423,0
22/05/2019 11.00,0,242.777,0
22/05/2019 12.00,0,254.301,0
22/05/2019 13.00,0,261.31,0
22/05/2019 14.00,0,265.998,0
22/05/2019 15.00,0,269.516,0
22/05/2019 16.00,0,272.168,0
22/05/2019 17.00,0,264.439,0
22/05/2019 18.00,0,233.083,0
22/05/2019 19.00,0,190.915,0
22/05/2019 20.00,0,169.43,0
22/05/2019 21.00,0,155.791,0
22/05/2019 22.00,0,155.397,0
22/05/2019 23.00,0,156.688,0
23/05/2019 00.00,0,149.996,0
23/05/2019 01.00,0,142.845,0
23/05/2019 02.00,0,135.364,0
23/05/2019 03.00,0,129.192,0
23/05/2019 04.00,0,112.61,0
23/05/2019 05.00,0,100.08,0
23/05/2019 06.00,0,115.352,0
23/05/2019 07.00,0,145.682,0
23/05/2019 08.00,0,181.169,0
23/05/2019 09.00,0,214.632,0
23/05/2019 10.00,0,239.349,0
23/05/2019 11.00,0,259.264,0
23/05/2019 12.00,0,277.917,0
23/05/2019 13.00,0,286.879,0
23/05/2019 14.00,0,282.896,0
23/05/2019 15.00,0,275.866,0
23/05/2019 16.00,0,255.162,0
23/05/2019 17.00,0,208.459,0
23/05/2019 18.00,0,161.319,0
23/05/2019 19.00,0,147.059,0
23/05/2019 20.00,0,151.214,0
23/05/2019 21.00,0,155.597,0
23/05/2019 22.00,0,162.593,0
23/05/2019 23.00,0,173.141,0
24/05/2019 00.00,0,182.457,0
24/05/2019 01.00,0,189.467,0
24/05/2019 02.00,0,200.25,0
24/05/2019 03.00,0,216.945,0
24/05/2019 04.00,0,197.532,0
24/05/2019 05.00,0,184.893,0
24/05/2019 06.00,0,246.565,0
24/05/2019 07.00,0,291.936,0
24/05/2019 08.00,0,331.354,0
24/05/2019 09.00,0,358.045,0
24/05/2019 10.00,0,371.932,0
24/05/2019 11.00,0,371.944,0
24/05/2019 12.00,0,363.676,0
24/05/2019 13.00,0,351.732,0
24/05/2019 14.00,0,337.493,0
24/05/2019 15.00,0,324.059,0
24/05/2019 16.00,0,312.735,0
24/05/2019 17.00,0,291.496,0
24/05/2019 18.00,0,252.07,0
24/05/2019 19.00,0,218.262,0
24/05/2019 20.00,0,200.766,0
24/05/2019 21.00,0,189.539,0
24/05/2019 22.00,0,189.962,0
24/05/2019 23.00,0,195.8,0
25/05/2019 00.00,0,189.757,0
25/05/2019 01.00,0,192.817,0
25/05/2019 02.00,0,195.515,0
25/05/2019 03.00,0,196.855,0
25/05/2019 04.00,0,189.457,0
25/05/2019 05.00,0,180.482,0
25/05/2019 06.00,0,170.315,0
25/05/2019 07.00,0,169.422,0
25/05/2019 08.00,0,177.499,0
25/05/2019 09.00,0,185.481,0
25/05/2019 10.00,0,195.308,0
25/05/2019 11.00,0,212.525,0
25/05/2019 12.00,0,239.348,0
25/05/2019 13.00,0,270.006,0
25/05/2019 14.00,0,299.325,0
25/05/2019 15.00,0,320.268,0
25/05/2019 16.00,0,332.182,0
25/05/2019 17.00,0,332.767,0
25/05/2019 18.00,0,315.969,0
25/05/2019 19.00,0,296.557,0
25/05/2019 20.00,0,295.915,0
25/05/2019 21.00,0,294.768,0
25/05/2019 22.00,0,286.924,0
25/05/2019 23.00,0,268.197,0
26/05/2019 00.00,0,256.482,0
26/05/2019 01.00,0,247.278,0
26/05/2019 02.00,0,242.108,0
26/05/2019 03.00,0,269.92,0
26/05/2019 04.00,0,315.222,0
26/05/2019 05.00,0,331.776,0
26/05/2019 06.00,0,328.897,0
26/05/2019 07.00,0,310.853,0
26/05/2019 08.00,0,288.864,0
26/05/2019 09.00,0,239.349,0
26/05/2019 10.00,0,212.51,0
26/05/2019 11.00,0,200.089,0
26/05/2019 12.00,0,179.58,0
26/05/2019 13.00,0,148.547,0
26/05/2019 14.00,0,107.027,0
26/05/2019 15.00,0,65.653,0
26/05/2019 16.00,0,38.738,0
26/05/2019 17.00,0,36.487,0
26/05/2019 18.00,0,40.23,0
26/05/2019 19.00,0,49.279,0
26/05/2019 20.00,0,65.856,0
26/05/2019 21.00,0,91.66,0
26/05/2019 22.00,0,113.727,0
26/05/2019 23.00,0,118.152,0
27/05/2019 00.00,0,156.034,0
27/05/2019 01.00,0,184.718,0
27/05/2019 02.00,0,206.414,0
27/05/2019 03.00,0,209.216,0
27/05/2019 04.00,0,204.939,0
27/05/2019 05.00,0,207.933,0
27/05/2019 06.00,0,248.985,0
27/05/2019 07.00,0,295.414,0
27/05/2019 08.00,0,332.908,0
27/05/2019 09.00,0,356.409,0
27/05/2019 10.00,0,371.935,0
27/05/2019 11.00,0,379.651,0
27/05/2019 12.00,0,385.967,0
27/05/2019 13.00,0,390.052,0
27/05/2019 14.00,0,390.224,0
27/05/2019 15.00,0,386.288,0
27/05/2019 16.00,0,385.955,0
27/05/2019 17.00,0,370.723,0
27/05/2019 18.00,0,337.094,0
27/05/2019 19.00,0,306.736,0
27/05/2019 20.00,0,273.553,0
27/05/2019 21.00,0,238.941,0
27/05/2019 22.00,0,197.545,0
27/05/2019 23.00,0,169.142,0
28/05/2019 00.00,0,157.159,0
28/05/2019 01.00,0,143.505,0
28/05/2019 02.00,0,141.715,0
28/05/2019 03.00,0,140.543,0
28/05/2019 04.00,0,135.763,0
28/05/2019 05.00,0,161.238,0
28/05/2019 06.00,0,171.624,0
28/05/2019 07.00,0,169.87,0
28/05/2019 08.00,0,167.079,0
28/05/2019 09.00,0,163.872,0
28/05/2019 10.00,0,163.758,0
28/05/2019 11.00,0,168.071,0
28/05/2019 12.00,0,177.521,0
28/05/2019 13.00,0,191.69,0
28/05/2019 14.00,0,206.4,0
28/05/2019 15.00,0,223.163,0
28/05/2019 16.00,0,238.57,0
28/05/2019 17.00,0,245.695,0
28/05/2019 18.00,0,242.106,0
28/05/2019 19.00,0,231.765,0
28/05/2019 20.00,0,220.781,0
28/05/2019 21.00,0,228.326,0
28/05/2019 22.00,0,233.152,0
28/05/2019 23.00,0,241.922,0
29/05/2019 00.00,0,242.735,0
29/05/2019 01.00,0,240.78,0
29/05/2019 02.00,0,232.569,0
29/05/2019 03.00,0,212.512,0
29/05/2019 04.00,0,168.377,0
29/05/2019 05.00,0,161.683,0
29/05/2019 06.00,0,144.451,0
29/05/2019 07.00,0,118.128,0
29/05/2019 08.00,0,102.83,0
29/05/2019 09.00,0,95.844,0
29/05/2019 10.00,0,89.192,0
29/05/2019 11.00,0,79.136,0
29/05/2019 12.00,0,67.581,0
29/05/2019 13.00,0,57.967,0
29/05/2019 14.00,0,52.285,0
29/05/2019 15.00,0,51.302,0
29/05/2019 16.00,0,54.022,0
29/05/2019 17.00,0,56.273,0
29/05/2019 18.00,0,56.175,0
29/05/2019 19.00,0,56.12,0
29/05/2019 20.00,0,59.719,0
29/05/2019 21.00,0,84.032,0
29/05/2019 22.00,0,139.111,0
29/05/2019 23.00,0,220.533,0
30/05/2019 00.00,0,277.16,0
30/05/2019 01.00,0,299.002,0
30/05/2019 02.00,0,325.655,0
30/05/2019 03.00,0,316.481,0
30/05/2019 04.00,0,318.062,0
30/05/2019 05.00,0,327.046,0
30/05/2019 06.00,0,362.678,0
30/05/2019 07.00,0,363.031,0
30/05/2019 08.00,0,375.966,0
30/05/2019 09.00,0,409.468,0
30/05/2019 10.00,0,403.016,0
30/05/2019 11.00,0,398.914,0
30/05/2019 12.00,0,405.572,0
30/05/2019 13.00,0,405.874,0
30/05/2019 14.00,0,407.65,0
30/05/2019 15.00,0,401.193,0
30/05/2019 16.00,0,375.138,0
30/05/2019 17.00,0,345.121,0
30/05/2019 18.00,0,311.587,0
30/05/2019 19.00,0,277.663,0
30/05/2019 20.00,0,256.528,0
30/05/2019 21.00,0,222.067,0
30/05/2019 22.00,0,186.054,0
30/05/2019 23.00,0,161.299,0
31/05/2019 00.00,0,117.424,0
31/05/2019 01.00,0,86.939,0
31/05/2019 02.00,0,80.073,0
31/05/2019 03.00,0,84.941,0
31/05/2019 04.00,0,76.841,0
31/05/2019 05.00,0,66.32,0
31/05/2019 06.00,0,54.103,0
31/05/2019 07.00,0,42.04,0
31/05/2019 08.00,0,35.632,0
31/05/2019 09.00,0,31.722,0
31/05/2019 10.00,0,38.211,0
31/05/2019 11.00,0,43.629,0
31/05/2019 12.00,0,43.004,0
31/05/2019 13.00,0,41.828,0
